,feicao_id,name,operador,titularida,categoria,tipo_grupo,tipo,cadastro,sigla_esta,nome_bacia,nome_bloco,sigla_camp,nome_campo,ambiente,ogr_fid,pos_anp,reclassifi,situacao,dat_inicio,dat_termin,dat_conclu,lat_4c,long_4c,latitude,longitude,datum_hori,tipo_coord,direcao,prof_vert,prof_sond,prof_medid,ref_profun,mesa_rotat,cota_altim,lamina_dag,datum_vert,uni_estrat,geo_grup_f,geo_form_f,geo_memb_f,cdpe,agp,pc,pag,p_conven,dur_perfur,p_digitais,p_process,p_espec,a_lateral,sismica,tempo_prof,dados_dire,teste_cabo,teste_form,canhoneio,testemunho,geoquimica,sig_sonda,nome_sonda,at_presal,creation_d,modificati,camada_id,geometry
130,1359423,7-JUB-57DPA-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281027510,ES,Campos,BC-60,JUB,JUBARTE,M,25161,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,10/03/2014,24/04/2014,06/01/2015,,,,,SIRGAS2000,Definitiva,Direcional,4645,4728,4728,MR,19,1401,1401,NM,,Lagoa Feia,Macabu,,Existe,,,Existe,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-60,ENSCO 6003,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9901 -21.2421)
131,1359584,7-JUB-6HA-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281021563,ES,Campos,BC-60,JUB,JUBARTE,M,25302,S,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,08/11/2005,00/01/1900,13/11/2005,,,,,SIRGAS2000,Definitiva,Horizontal,0,0,3950,MR,26,1268,1268,NM,,,,,,,,,,Existe,Existe,,,,,,Existe,,,,,,SS-55,OCEAN ALLIANCE,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0445 -21.2567)
132,1359585,8-JUB-28HA-ESS,Petrobras,Público,Injeção,producao,Explotatório,34281025172,ES,Campos,BC-60,JUB,JUBARTE,M,25441,S,INJEÇÃO DE ÁGUA,INJETANDO,08/11/2010,07/03/2011,01/01/2012,,,,,SIRGAS2000,Definitiva,Horizontal,2948,4212,4212,MR,19,1323,1323,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-60,ENSCO 6003,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0235 -21.2231)
133,1359634,8-JUB-35-ESS,Petrobras,Público,Injeção,producao,Explotatório,34281025811,ES,Campos,,JUB,JUBARTE,M,25383,S,INJEÇÃO DE ÁGUA,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,22/10/2011,20/04/2012,16/06/2012,,,,,SIRGAS2000,Definitiva,Vertical,4685,4704,4704,MR,19.5,1324,1324,NM,,,,,Existe,,,,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-60,ENSCO 6003,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.015 -21.3007)
134,1359897,6-BRSA-1222A-ESS,Petrobras,Público,Jazida Mais Profunda,exploratorio,Exploratório,34281027450,ES,Campos,BC-60,JUB,JUBARTE,M,25296,S,EXTENSÃO PARA PETRÓLEO,PRODUZINDO,08/02/2014,07/05/2014,30/05/2014,,,,,SIRGAS2000,Definitiva,Vertical,5458.8,5454,5458.5,MR,33,1264,1264,NM,,Lagoa Feia,Coqueiros,,Existe,,Existe,Existe,Existe,Existe,,,,Existe,Existe,,Existe,Existe,Existe,,,,SS-74,Sevan Driller,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.049 -21.2667)
135,1359900,7-JUB-58DPA-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281027977,ES,Campos,,JUB,JUBARTE,M,25393,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,20/12/2014,23/12/2014,29/03/2015,,,,,SIRGAS2000,Definitiva,Direcional,4536.9,4602,4602,MR,23,1340,1340,NM,,Lagoa Feia,Macabu,,Existe,,,Existe,,Existe,,,,,,,Existe,,,,,,SS-79,LONE STAR,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0195 -21.2732)
136,1359903,7-JUB-13HP-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281024463,ES,Campos,BC-60,JUB,JUBARTE,M,25157,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,07/12/2009,13/01/2010,22/04/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2849,4100,4100,MR,19,1354,1354,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-60,ENSCO 6003,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0093 -21.2461)
137,1360027,7-JUB-19H-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281024853,ES,Campos,BC-60,JUB,JUBARTE,M,25148,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,25/06/2010,16/08/2010,22/11/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2842.34,4060,4060,MR,19,1356,1356,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-60,ENSCO 6003,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0115 -21.2431)
138,1360028,7-PRB-1-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281025600,ES,Campos,BC-60,JUB,JUBARTE,M,25089,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,19/06/2011,16/10/2011,25/11/2012,,,,,SIRGAS2000,Definitiva,Vertical,4704,0,4704,MR,19,1275,1275,NM,,,,,Existe,,,,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-61,ENSCO 6004,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0292 -21.3577)
139,1360032,8-JUB-46D-ESS,Petrobras,Público,Injeção,producao,Explotatório,34281027390,ES,Campos,,JUB,JUBARTE,M,25158,S,INJEÇÃO DE ÁGUA,INJETANDO,31/12/2013,18/01/2015,05/04/2015,,,,,SIRGAS2000,Definitiva,Direcional,4946,5236,5236,MR,33,1375,1375,NM,,Lagoa Feia,Macabu,,Existe,,,Existe,Existe,Existe,,,,Existe,Existe,,Existe,Existe,,,,,SS-86,Sevan Brasil,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0032 -21.2383)
140,1360033,7-JUB-24H-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281025246,ES,Campos,BC-60,JUB,JUBARTE,M,25323,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,16/12/2010,28/05/2011,14/10/2011,,,,,SIRGAS2000,Definitiva,Horizontal,2824,3864,3864,MR,19,1332.8,1332.8,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-61,ENSCO 6004,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0207 -21.2396)
141,1362305,8-JUB-59D-ESS,Petrobras,Público,InjeþÒo,exploratorio,Explotatório,34281029662,ES,Campos,,JUB,JUBARTE,M,25442,,INJEÇÃO DE ÁGUA,PRODUZINDO,03/01/2021,25/04/2021,05/05/2021,,,,,SIRGAS2000,,Direcional,,,,,26,1900,,NM,,,,,,,,,,,,,,,,,,,,,,,NS-29,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9826 -21.2171)
142,1362302,7-JUB-61D-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281029681,ES,Campos,,JUB,JUBARTE,M,25168,,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,30/03/2021,22/10/2021,31/12/2021,,,,,SIRGAS2000,,Direcional,,,,,31,1900,,NM,,,,,,,,,,,,,,,,,,,,,,,SS-81,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9777 -21.2417)
143,1362357,7-JUB-65H-ESS,Petrobras,Confidencial,Desenvolvimento,producao,Explotatório,34281029993,ES,Campos,,JUB,JUBARTE,M,30415,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,03/03/2023,13/04/2023,,,,,,SIRGAS2000,Definitiva,Horizontal,0,0,0,MR,23,1465,1465,NM,,Campos,Carapebus,,,,,,,,,,,,,,,,,,,,SS-79,LONE STAR,12/0,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9648 -21.2042)
144,1362382,7-JUB-67H-ESS,Petrobras,Confidencial,Desenvolvimento,producao,Explotatório,34281030041,ES,Campos,,JUB,JUBARTE,M,30460,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,13/05/2023,11/09/2023,,,,,,SIRGAS2000,Definitiva,Horizontal,0,0,0,MR,23,1483,1483,NM,,Campos,Carapebus,,,,,,,,,,,,,,,,,,,,SS-79,LONE STAR,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9563 -21.1889)
145,1362500,7-JUB-63-ESS,Petrobras,Confidencial,Desenvolvimento,producao,Explotatório,34281029966,ES,Campos,,JUB,JUBARTE,M,30391,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,07/01/2023,24/02/2023,,,,,,SIRGAS2000,Definitiva,Vertical,0,0,0,MR,25,1312,1312,NM,,Lagoa Feia,Coqueiros,,,,,,,,,,,,,,,,,,,,NS-55,West Jupiter,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0187 -21.3035)
146,1362522,7-JUB-64D-ESS,Petrobras,Confidencial,Desenvolvimento,producao,Explotatório,34281029853,ES,Campos,,JUB,JUBARTE,M,25154,S,,EM COMPLETAÇÃO,14/07/2022,24/09/2024,00/01/1900,,,,,SIRGAS2000,Definitiva,Direcional,0,0,0,MR,32,1341,1341,NM,,Lagoa Feia,Coqueiros,,,,,,,,,,,,,,,,,,,,NS-33,NORBE IX,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0167 -21.264)
147,1362602,7-JUB-66H-ESS,Petrobras,Confidencial,Desenvolvimento,producao,Explotatório,34281030002,ES,Campos,,JUB,JUBARTE,M,30408,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,20/03/2023,10/06/2023,,,,,,SIRGAS2000,Definitiva,Horizontal,0,0,0,MR,25,1281,1281,NM,,Campos,Carapebus,,,,,,,,,,,,,,,,,,,,NS-55,West Jupiter,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0431 -21.2625)
148,1362689,7-JUB-62D-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281029760,ES,Campos,,JUB,JUBARTE,M,25155,S,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,11/12/2021,12/12/2021,12/12/2021,,,,,SIRGAS2000,Definitiva,Direcional,1409,1409,1409,MR,23,1343,1343,NM,,Lagoa Feia,Coqueiros,,,,,,,,,,,,,,,,,,,,"NS-33, SS-79","LONE STAR, NORBE IX",I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0145 -21.2593)
149,1362691,7-JUB-62DA-ESS,Petrobras,Público,Desenvolvimento,producao,Explotatório,34281029762,ES,Campos,,JUB,JUBARTE,M,25156,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,12/12/2021,22/02/2022,09/03/2022,,,,,SIRGAS2000,Definitiva,Direcional,0,0,0,MR,23,1344,1344,NM,,Lagoa Feia,Coqueiros,,,,,,,,,,,,,,,,,,,,"NS-33, SS-79","LONE STAR, NORBE IX",I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0142 -21.2596)
150,1362742,7-JUB-71D-ESS,Petrobras,Confidencial,Desenvolvimento,producao,Explotatório,34281030124,ES,Campos,,JUB,JUBARTE,M,30638,S,,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,11/09/2023,,,,,,,SIRGAS2000,Definitiva,Direcional,,,,MR,25,1373,1373,NM,,Lagoa Feia,Coqueiros,,,,,,,,,,,,,,,,,,,,NS-40,Deepwater Corcovado,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0036 -21.2506)
151,1362767,8-JUB-70B-ESS,Petrobras,Confidencial,Injeção,producao,Explotatório,34281030203,ES,Campos,,JUB,JUBARTE,M,30718,S,,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,11/01/2024,,,,,,,SIRGAS2000,Definitiva,Vertical,,,,MR,25,1352,1352,NM,,,,,,,,,,,,,,,,,,,,,,,NS-40,Deepwater Corcovado,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0111 -21.2634)
152,1362768,8-JUB-72-ESS,Petrobras,Confidencial,Injeção,producao,Explotatório,34281030191,ES,Campos,,JUB,JUBARTE,M,30719,S,,ABANDONADO PERMANENTEMENTE,21/12/2023,30/04/2024,,,,,,SIRGAS2000,Definitiva,Vertical,0,0,0,MR,25,1300,1300,NM,,Lagoa Feia,Coqueiros,,,,,,,,,,,,,,,,,,,,NS-40,Deepwater Corcovado,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0366 -21.2709)
153,1362819,8-JUB-70-ESS,Petrobras,Confidencial,Inje¿¿o,exploratorio,Explotatório,34281030187,ES,Campos,,JUB,JUBARTE,M,30700,S,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,29/12/2023,30/12/2023,,,,,,SIRGAS2000,Definitiva,Vertical,,,,MR,25,1351,1351,NM,,Lagoa Feia,Coqueiros,,,,,,,,,,,,,,,,,,,,NS-40,Deepwater Corcovado,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0113 -21.263)
154,1362820,8-JUB-70A-ESS,Petrobras,Confidencial,Inje¿¿o,exploratorio,Explotatório,34281030190,ES,Campos,,JUB,JUBARTE,M,30701,S,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,31/12/2023,04/01/2024,,,,,,SIRGAS2000,Definitiva,Vertical,,,,MR,25,1352,1352,NM,,,,,,,,,,,,,,,,,,,,,,,NS-40,Deepwater Corcovado,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0111 -21.2634)
155,1362865,7-JUB-69-ESS,Petrobras,Confidencial,Desenvolvimento,producao,Explotatório,34281030076,ES,Campos,,JUB,JUBARTE,M,30473,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,25/06/2023,25/08/2023,,,,,,SIRGAS2000,Definitiva,Vertical,0,0,0,MR,31,1311,1311,NM,,Lagoa Feia,Coqueiros,,,,,,,,,,,,,,,,,,,,NS-42,ODN II,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0251 -21.2912)
156,1362898,4-BRSA-1392DA-ESS,Petrobras,Confidencial,Pioneiro Adjacente,exploratorio,Exploratório,34281030311,ES,Campos,,JUB,JUBARTE,M,30820,S,,ABANDONADO PERMANENTEMENTE,11/07/2024,04/09/2024,,,,,,SIRGAS2000,Definitiva,Direcional,,,,MR,25,967,967,NM,,,,,,,,,,,,,,,,,,,,,,,NS-45,Brava Star,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.107 -21.4897)
157,1362925,7-JUB-79H-ESS,Petrobras,Confidencial,Desenvolvimento,producao,7,34281030525,ES,Campos,,JUB,JUBARTE,M,31057,S,,,04/03/2025,,,,,,,SIRGAS2000,Definitiva,Horizontal,,,,MR,25,1498,1498,NM,,Campos,Carapebus,,,,,,,,,,,,,,,,,,,,NS-31,PETROBRAS 10000,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9478 -21.1993)
158,1362969,7-JUB-78D-ESS,Petrobras,Confidencial,Desenvolvimento,producao,7,34281030433,ES,Campos,,JUB,JUBARTE,M,30985,S,,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,08/12/2024,,,,,,,SIRGAS2000,Definitiva,Direcional,,,,MR,25,1357,1357,NM,,Lagoa Feia,Coqueiros,,,,,,,,,,,,,,,,,,,,NS-56,Deepwater Orion,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0119 -21.2553)
159,1363025,7-JUB-75D-ESS,Petrobras,Confidencial,Desenvolvimento,producao,7,34281030427,ES,Campos,,JUB,JUBARTE,M,30944,S,,EM PERFURAÇÃO,01/12/2024,,,,,,,SIRGAS2000,Definitiva,Direcional,,,,MR,25,1432,1432,NM,,Lagoa Feia,Macabu,,,,,,,,,,,,,,,,,,,,"NS-40, NS-56","Deepwater Corcovado, Deepwater Orion",I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9773 -21.2759)
160,1363062,8-JUB-72A-ESS,Petrobras,Confidencial,Injeção,producao,Explotatório,34281030298,ES,Campos,,JUB,JUBARTE,M,30815,S,,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,25/06/2024,26/08/2024,,,,,,SIRGAS2000,Definitiva,Vertical,,,,MR,25,1300,1300,NM,,,,,,,,,,,,,,,,,,,,,,,NS-40,Deepwater Corcovado,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0366 -21.2709)
161,1363060,4-BRSA-1392D-ESS,Petrobras,Confidencial,Pioneiro Adjacente,exploratorio,Exploratório,34281030283,ES,Campos,BC-60,JUB,JUBARTE,M,30801,S,,ABANDONADO PERMANENTEMENTE,16/05/2024,12/06/2024,,,,,,SIRGAS2000,Definitiva,Direcional,,,,MR,25,968,968,NM,,,Cabiúnas,,,,,,,,,,,,,,,,,,,,NS-45,Brava Star,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.107 -21.4897)
162,1363063,8-JUB-77D-ESS,Petrobras,Confidencial,Injeção,producao,Explotatório,34281030287,ES,Campos,,JUB,JUBARTE,M,30816,S,,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,30/05/2024,,,,,,,SIRGAS2000,Definitiva,Direcional,,,,MR,25,1358,1358,NM,,Lagoa Feia,Coqueiros,,,,,,,,,,,,,,,,,,,,"NS-40, NS-56","Deepwater Corcovado, Deepwater Orion",I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0092 -21.2506)
163,1363097,7-JUB-73D-ESS,Petrobras,Confidencial,Desenvolvimento,producao,Explotatório,34281030277,ES,Campos,,JUB,JUBARTE,M,30790,S,,EM COMPLETAÇÃO,18/05/2024,12/12/2024,,,,,,SIRGAS2000,Definitiva,Direcional,,,,MR,25,1399,1399,NM,,Lagoa Feia,Coqueiros,,,,,,,,,,,,,,,,,,,,NS-56,Deepwater Orion,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9905 -21.2387)
164,1363098,7-JUB-74D-ESS,Petrobras,Confidencial,Desenvolvimento,producao,Explotatório,34281030279,ES,Campos,,JUB,JUBARTE,M,30791,S,,EM PERFURAÇÃO,21/05/2024,,,,,,,SIRGAS2000,Definitiva,Direcional,,,,MR,25,1335,1335,NM,,Lagoa Feia,Coqueiros,,,,,,,,,,,,,,,,,,,,NS-56,Deepwater Orion,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0192 -21.2529)
0,1341084,7-LI-3-RJS,Trident Energy,Público,Desenvolvimento,producao,Explotatório,742810091800,RJ,Campos,LI,LI,LINGUADO,M,23809,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,08/05/1983,21/07/1983,21/07/1983,,,,,SIRGAS2000,Definitiva,Vertical,0,3070,0,MR,27,104.5,104.5,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,Existe,SS-16,PETROBRAS X,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.8163 -22.7601)
1,1342987,3-RJS-111-RJS,Trident Energy,Público,Extensão,exploratorio,Exploratório,742810027500,RJ,Campos,LI,LI,LINGUADO,M,23965,N,SECO SEM INDÍCIOS,ABANDONADO PERMANENTEMENTE,26/09/1979,04/12/1979,04/12/1979,,,,,SIRGAS2000,Definitiva,Vertical,0,3167,0,MR,15,107,107,NM,,,,,,Existe,Existe,,,,Existe,,,,Existe,Existe,,,,,,Existe,SS-4,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.8065 -22.7984)
2,1343298,3-RJS-78-RJ,Trident Energy,Público,Extensão,exploratorio,Exploratório,742810020000,RJ,Campos,LI,LI,LINGUADO,M,23808,N,SECO SEM INDÍCIOS,ABANDONADO PERMANENTEMENTE,29/09/1978,25/11/1978,25/11/1978,,,,,SIRGAS2000,Definitiva,Vertical,0,3246,0,MR,12,102,102,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,Existe,NS-2,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.8129 -22.7427)
3,1343299,3-RJS-73-RJS,Trident Energy,Público,Extensão,exploratorio,Exploratório,742810020400,RJ,Campos,LI,LI,LINGUADO,M,23827,N,ABANDONADO POR ACIDENTE MECÂNICO,ABANDONADO PERMANENTEMENTE,09/10/1978,10/10/1978,10/10/1978,,,,,SIRGAS2000,Definitiva,Vertical,0,200,0,MR,12,102,102,NM,,,,,,,,,,,,,,,,,,,,,,,NS-3,,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.8021 -22.772)
4,1343300,3-RJS-73A-RJS,Trident Energy,Público,Extensão,exploratorio,Exploratório,742810020500,RJ,Campos,LI,LI,LINGUADO,M,23825,N,ABANDONADO POR ACIDENTE MECÂNICO,ABANDONADO PERMANENTEMENTE,16/10/1978,16/10/1978,16/10/1978,,,,,SIRGAS2000,Definitiva,Vertical,0,200,0,MR,12,102,102,NM,,,,,,,,,,,,,,,,,,,,,,,NS-3,,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.8026 -22.7719)
5,1343454,1-RJS-114-RJS,Trident Energy,Público,Pioneiro,exploratorio,Exploratório,742810027600,RJ,Campos,LI,LI,LINGUADO,M,23947,N,SECO SEM INDÍCIOS,ABANDONADO PERMANENTEMENTE,26/09/1979,10/11/1979,10/11/1979,,,,,SIRGAS2000,Definitiva,Vertical,0,3080,0,MR,31,112,112,NM,,,,,,Existe,Existe,,,,Existe,,,,Existe,Existe,,,,,,Existe,SS-8,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.8436 -22.8492)
6,1343581,1-RJS-257-RJS,Trident Energy,Público,Pioneiro,exploratorio,Exploratório,742810090000,RJ,Campos,LI,LI,LINGUADO,M,23833,N,SECO SEM INDÍCIOS,ABANDONADO PERMANENTEMENTE,31/03/1983,15/07/1983,15/07/1983,,,,,SIRGAS2000,Definitiva,Vertical,0,3303,0,MR,11,103,103,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,Existe,NS-3,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.7777 -22.7435)
7,1343616,4-RJS-139-RJS,Trident Energy,Público,Pioneiro Adjacente,exploratorio,Exploratório,742810041500,RJ,Campos,LI,LI,LINGUADO,M,23822,N,ABANDONADO POR ACIDENTE MECÂNICO,ABANDONADO PERMANENTEMENTE,16/06/1980,15/10/1980,15/10/1980,,,,,SIRGAS2000,Definitiva,Vertical,0,3177,0,MR,12,103,103,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,,SS-3,,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.8088 -22.7613)
8,1343620,3-RJS-157-RJ,Trident Energy,Público,Extensão,exploratorio,Exploratório,742810048300,RJ,Campos,LI,LI,LINGUADO,M,23820,N,ABANDONADO POR ACIDENTE MECÂNICO,ABANDONADO PERMANENTEMENTE,04/01/1981,05/01/1981,05/01/1981,,,,,SIRGAS2000,Definitiva,Vertical,0,210,0,MR,26,101,101,NM,,,,,,Existe,,,,,,,,,,,,,,,,,SS14,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.8142 -22.7707)
9,1343621,3-RJS-157A-RJ,Trident Energy,Público,Extensão,exploratorio,Exploratório,742810048500,RJ,Campos,LI,LI,LINGUADO,M,23818,N,ABANDONADO POR ACIDENTE MECÂNICO,ABANDONADO PERMANENTEMENTE,06/01/1981,06/01/1981,06/01/1981,,,,,SIRGAS2000,Definitiva,Vertical,0,130,0,MR,26,101,101,NM,,,,,,,,,,,,,,,,,,,,,,,SS14,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.8142 -22.7707)
10,1343622,3-RJS-157B-RJ,Trident Energy,Público,Extensão,exploratorio,Exploratório,742810048800,RJ,Campos,LI,LI,LINGUADO,M,23819,N,ABANDONADO POR ACIDENTE MECÂNICO,ABANDONADO PERMANENTEMENTE,09/01/1981,09/01/1981,09/01/1981,,,,,SIRGAS2000,Definitiva,Vertical,0,210,0,MR,26,101,101,NM,,,,,,,,,,,,,,,,,,,,,,,SS14,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.8142 -22.7707)
11,1344759,4-BRSA-131-RJS,Trident Energy,Público,Pioneiro Adjacente,exploratorio,Exploratório,74281019836,RJ,Campos,LI,LI,LINGUADO,M,23817,S,SECO SEM INDÍCIOS,ABANDONADO PERMANENTEMENTE,21/02/2002,02/03/2002,15/03/2002,,,,,SIRGAS2000,Definitiva,Vertical,0,1953,0,MR,25,98,98,NM,,,,,Existe,Existe,Existe,,,,Existe,,,,,,Existe,,,,,,SS-39,ALASKAN STAR,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.819 -22.7839)
12,1349032,3-LI-1-RJS,Trident Energy,Público,Extensão,exploratorio,Exploratório,742810084000,RJ,Campos,LI,LI,LINGUADO,M,23810,N,EXTENSÃO PARA PETRÓLEO,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,03/01/1983,17/02/1983,17/02/1983,,,,,SIRGAS2000,Definitiva,Vertical,0,3150,0,MR,11,103,103,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,,NS-3,,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.8102 -22.7508)
13,1349094,7-LI-12D-RJS,Trident Energy,Público,Desenvolvimento,producao,Explotatório,742810174900,RJ,Campos,LI,LI,LINGUADO,M,23812,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,01/12/1987,19/12/1987,19/12/1987,,,,,SIRGAS2000,Definitiva,Direcional,0,2054,0,MR,27,103.6,103.6,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,PA-7,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.8131 -22.765)
14,1349095,7-LI-15D-RJS,Trident Energy,Público,Desenvolvimento,producao,Explotatório,742810175700,RJ,Campos,LI,LI,LINGUADO,M,23814,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,14/02/1988,20/03/1988,20/03/1988,,,,,SIRGAS2000,Definitiva,Direcional,0,3409,0,MR,27,103.5,103.5,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,PA-7,,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.813 -22.765)
